participant_id,trial_order,trial_id,repeat_index_for_video,clip_team_id,clip_number,source,scene_sequence,camera_id,interactive_obj,clip_name,video_link,text_description,image_link,interaction_type,human_state,object_property,spatial_context,risk_factor,form_edit_url,form_published_url,vlm_inference,selected_frame_index
P123,7,office_1_event_173_monitor_0004_putting_down_007628_007651.mp4,2,62,210,Hunavsim,Office,1,monitor_0004,office_1_event_173_monitor_0004_putting_down_007628_007651.mp4,https://1drv.ms/v/c/e14d2464c52103f1/IQBNGa_EHhUERIzKVqcqlRyXAdap-ZP4eZCL7guZTuW_yf8,"A person in a dark top near the office doorway puts down a computer monitor in a bright office room with desks, black chairs, computer monitors, doorway signage, and wall decorations.",https://1drv.ms/i/c/e14d2464c52103f1/IQBbV-e-Ur6pTap8eibAszxzAUTJb4f6czxmOoEdcwhmU6k,lifting,strained,large,open_space,object_motion_risk,,,VLM: lifting; human_state=strained; object_property=large; spatial_context=open_space; risk_factor=object_motion_risk; selected_frame=7634; gt_activity=putting_down; human_iou=0.904; object_iou=1.000,7634
P123,8,packard-poster-session-2019-03-20_1_image_2_holding_000438_000662_H20_O23.mp4,1,31,36,JRDB,packard-poster-session-2019-03-20_1,2,board,packard-poster-session-2019-03-20_1_image_2_holding_000438_000662_H20_O23.mp4,https://1drv.ms/v/c/e14d2464c52103f1/IQCeQp2wNuivRZtZnwX97WKzAVQojoHZe6aF-a6hUM1NK8c,A man in a black T-shirt holds a flat board-like item at chest level near a white display board area.,https://1drv.ms/i/c/e14d2464c52103f1/IQC0DSzuutnxT57zis4Ll7SKAY42UhLfrT4jf3gmTgJSQ74,hold,normal,small,open_space,none,,,VLM: hold; human_state=normal; object_property=small; spatial_context=open_space; risk_factor=none; selected_frame=113; gt_activity=holding; human_iou=0.083; object_iou=0.000,113
P123,9,office_1_event_174_trashcan_0002_putting_down_007695_007739.mp4,1,69,212,Hunavsim,Office,1,trashcan_0002,office_1_event_174_trashcan_0002_putting_down_007695_007739.mp4,https://1drv.ms/v/c/e14d2464c52103f1/IQCNAmfnAWbGT4ZQ9sCY6fCHAXXe6KxpNLrqdcRKdiVG5Yk,"A person in a dark top near the office doorway puts down a trash can in a bright office room with desks, black chairs, computer monitors, doorway signage, and wall decorations.",https://1drv.ms/i/c/e14d2464c52103f1/IQBzDJa-ecaKRYxfl4euyWQlAcXF0sibH5zK3f09nljfI8A,putting_down,normal,large,open_space,none,,,VLM: putting_down; human_state=normal; object_property=large; spatial_context=open_space; risk_factor=none; selected_frame=7716; gt_activity=putting_down; human_iou=0.989; object_iou=1.000,7716
P123,10,gates-foyer-2019-01-17_0_image_0_packing_001263_001434_H11_O65002.mp4,4,5,5,JRDB,gates-foyer-2019-01-17_0,0,trolley,gates-foyer-2019-01-17_0_image_0_packing_001263_001434_H11_O65002.mp4,https://1drv.ms/v/c/e14d2464c52103f1/IQBe3p7nws-cTJhzslyW176VAXxANZ68R2g4jpw1ieBIb_k,A slim person in dark clothing near the left wall handles or packs a low trolley beside a table.,https://1drv.ms/i/c/e14d2464c52103f1/IQCVG1liEmjAT6cNHqtjZ8YUAV9wCBNyNVjLLd_YPfmtB4M,hold,normal,large,open_space,none,,,VLM: hold; human_state=normal; object_property=large; spatial_context=open_space; risk_factor=none; selected_frame=87; gt_activity=packing; human_iou=0.688; object_iou=0.684,87
P124,1,warehouse_1_event_46_smallbox_0001_putting_down_002142_002205.mp4,4,42,26,Hunavsim,Warehouse,1,smallbox_0001,warehouse_1_event_46_smallbox_0001_putting_down_002142_002205.mp4,https://1drv.ms/v/c/e14d2464c52103f1/IQCZMQSbSw4MR5CnWQZeVgBzAbgI46QBzM92PVEwJ1GEtFg,"A person in a white or light gray outfit puts down a small box beside the white warehouse wall, yellow forklift, stacked pallets, and blue rolling bins.",https://1drv.ms/i/c/e14d2464c52103f1/IQAA_M3JaCbCTYrGVNs_6MJIAVxEAuhveWQCMgQrV8Q7Ye4,lifting,strained,large,open_space,object_motion_risk,,,VLM: lifting; human_state=strained; object_property=large; spatial_context=open_space; risk_factor=object_motion_risk; selected_frame=2172; gt_activity=putting_down; human_iou=1.000; object_iou=1.000,2172
P124,2,warehouse_2_event_30_trashcan_0001_kick_001752_001852.mp4,3,43,56,Hunavsim,Warehouse,2,trashcan_0001,warehouse_2_event_30_trashcan_0001_kick_001752_001852.mp4,https://1drv.ms/v/c/e14d2464c52103f1/IQCdHPlxoSTRQZwEKN7yeAbwAeqDZob5Tx3NPTmL5iizuRg,"A person in a white or light gray outfit kicks a trash can beside the white warehouse wall, yellow forklift, stacked pallets, and blue rolling bins.",https://1drv.ms/i/c/e14d2464c52103f1/IQCb3AoFF7JNSaIizyW6JDW6ATALW1G1gIsOF8cUJcnfBho,putting_down,normal,small,open_space,none,,,VLM: putting_down; human_state=normal; object_property=small; spatial_context=open_space; risk_factor=none; selected_frame=1778; gt_activity=kick; human_iou=1.000; object_iou=1.000,1778
P124,3,office_1_event_09_largebox_0001_kicking_000682_000711.mp4,2,55,140,Hunavsim,Office,1,largebox_0001,office_1_event_09_largebox_0001_kicking_000682_000711.mp4,https://1drv.ms/v/c/e14d2464c52103f1/IQAkRBTZ4mnTTpaQHelhQTLJAQ5URZbdfIW6VY-jOTem9n0,"A person in a light shirt and dark pants kicks a large cardboard box in an office lobby with a long table, monitors, large windows, potted plants, and patterned carpet.",https://1drv.ms/i/c/e14d2464c52103f1/IQCcWf26rHl4QZTAEe9Yz733AfxmdZbp0x-pJ-TJkeXsJ1M,lifting,strained,large,open_space,object_motion_risk,,,VLM: lifting; human_state=strained; object_property=large; spatial_context=open_space; risk_factor=object_motion_risk; selected_frame=695; gt_activity=kicking; human_iou=1.000; object_iou=1.000,695
P124,4,warehouse_2_event_02_woodchair_0001_placing_000170_000230.mp4,2,47,37,Hunavsim,Warehouse,2,woodchair_0001,warehouse_2_event_02_woodchair_0001_placing_000170_000230.mp4,https://1drv.ms/v/c/e14d2464c52103f1/IQB8NLpCyNcxSK5gW-Q0uNCfAWVGq3Ndkb4v67lR0A8gxN0,"A person in a dark outfit or purple pants places a wooden chair in a yellow-and-white warehouse with a forklift, blue bins, pallets, and tall metal racks.",https://1drv.ms/i/c/e14d2464c52103f1/IQDOL5BvBkQPTLcZ17DTGDZpAQJQSEPCfL6BtOG55Uhikj0,putting_down,normal,small,open_space,none,,,VLM: putting_down; human_state=normal; object_property=small; spatial_context=open_space; risk_factor=none; selected_frame=204; gt_activity=placing; human_iou=1.000; object_iou=1.000,204
P124,5,office_1_event_87_suitcase_0001_putting_down_003752_003774.mp4,5,66,181,Hunavsim,Office,1,suitcase_0001,office_1_event_87_suitcase_0001_putting_down_003752_003774.mp4,https://1drv.ms/v/c/e14d2464c52103f1/IQBddoCv2ZJmQ4Ye2M372pvsAZK7GL81Q-zHOi35C9o7AHA,"A person in a white or gray outfit puts down a suitcase in a meeting-style office with rows of chairs, desks, monitors, and a dark patterned carpet.",https://1drv.ms/i/c/e14d2464c52103f1/IQAcoHb7O0B-S5fX2HtTiggjAUnttVV3v4MVeWEn2ZvadzY,lifting,strained,large,narrow_corridor,fall_risk,,,VLM: lifting; human_state=strained; object_property=large; spatial_context=narrow_corridor; risk_factor=fall_risk; selected_frame=3757; gt_activity=putting_down; human_iou=0.923; object_iou=0.932,3757
P124,6,hospital_1_event_26_largetable_0001_lift_002334_002395.mp4,5,51,122,Hunavsim,Hospital,1,largetable_0001,hospital_1_event_26_largetable_0001_lift_002334_002395.mp4,https://1drv.ms/v/c/e14d2464c52103f1/IQARbsoC9fqtT4CXZ8DVSomtAZFuxJ7gUPhU3L2RctrYsLM,"A person in a white clinical outfit lifts a large table in a hospital hallway with windows, yellow railings, benches, and blue storage carts.",https://1drv.ms/i/c/e14d2464c52103f1/IQDUFZSzGzCeSaxq8cujfztIAe_wLAIAIjWtBXL0pjyiyEg,lifting,strained,large,open_space,object_motion_risk,,,VLM: lifting; human_state=strained; object_property=large; spatial_context=open_space; risk_factor=object_motion_risk; selected_frame=2365; gt_activity=lift; human_iou=0.912; object_iou=0.797,2365
P124,7,office_1_event_173_monitor_0004_putting_down_007628_007651.mp4,3,62,210,Hunavsim,Office,1,monitor_0004,office_1_event_173_monitor_0004_putting_down_007628_007651.mp4,https://1drv.ms/v/c/e14d2464c52103f1/IQBNGa_EHhUERIzKVqcqlRyXAdap-ZP4eZCL7guZTuW_yf8,"A person in a dark top near the office doorway puts down a computer monitor in a bright office room with desks, black chairs, computer monitors, doorway signage, and wall decorations.",https://1drv.ms/i/c/e14d2464c52103f1/IQBbV-e-Ur6pTap8eibAszxzAUTJb4f6czxmOoEdcwhmU6k,lifting,strained,large,open_space,object_motion_risk,,,VLM: lifting; human_state=strained; object_property=large; spatial_context=open_space; risk_factor=object_motion_risk; selected_frame=7634; gt_activity=putting_down; human_iou=0.904; object_iou=1.000,7634
P124,8,packard-poster-session-2019-03-20_1_image_2_holding_000438_000662_H20_O23.mp4,2,31,36,JRDB,packard-poster-session-2019-03-20_1,2,board,packard-poster-session-2019-03-20_1_image_2_holding_000438_000662_H20_O23.mp4,https://1drv.ms/v/c/e14d2464c52103f1/IQCeQp2wNuivRZtZnwX97WKzAVQojoHZe6aF-a6hUM1NK8c,A man in a black T-shirt holds a flat board-like item at chest level near a white display board area.,https://1drv.ms/i/c/e14d2464c52103f1/IQC0DSzuutnxT57zis4Ll7SKAY42UhLfrT4jf3gmTgJSQ74,hold,normal,small,open_space,none,,,VLM: hold; human_state=normal; object_property=small; spatial_context=open_space; risk_factor=none; selected_frame=113; gt_activity=holding; human_iou=0.083; object_iou=0.000,113
P124,9,office_1_event_174_trashcan_0002_putting_down_007695_007739.mp4,2,69,212,Hunavsim,Office,1,trashcan_0002,office_1_event_174_trashcan_0002_putting_down_007695_007739.mp4,https://1drv.ms/v/c/e14d2464c52103f1/IQCNAmfnAWbGT4ZQ9sCY6fCHAXXe6KxpNLrqdcRKdiVG5Yk,"A person in a dark top near the office doorway puts down a trash can in a bright office room with desks, black chairs, computer monitors, doorway signage, and wall decorations.",https://1drv.ms/i/c/e14d2464c52103f1/IQBzDJa-ecaKRYxfl4euyWQlAcXF0sibH5zK3f09nljfI8A,putting_down,normal,large,open_space,none,,,VLM: putting_down; human_state=normal; object_property=large; spatial_context=open_space; risk_factor=none; selected_frame=7716; gt_activity=putting_down; human_iou=0.989; object_iou=1.000,7716
P124,10,gates-foyer-2019-01-17_0_image_0_packing_001263_001434_H11_O65002.mp4,5,5,5,JRDB,gates-foyer-2019-01-17_0,0,trolley,gates-foyer-2019-01-17_0_image_0_packing_001263_001434_H11_O65002.mp4,https://1drv.ms/v/c/e14d2464c52103f1/IQBe3p7nws-cTJhzslyW176VAXxANZ68R2g4jpw1ieBIb_k,A slim person in dark clothing near the left wall handles or packs a low trolley beside a table.,https://1drv.ms/i/c/e14d2464c52103f1/IQCVG1liEmjAT6cNHqtjZ8YUAV9wCBNyNVjLLd_YPfmtB4M,hold,normal,large,open_space,none,,,VLM: hold; human_state=normal; object_property=large; spatial_context=open_space; risk_factor=none; selected_frame=87; gt_activity=packing; human_iou=0.688; object_iou=0.684,87
P125,1,warehouse_1_event_46_smallbox_0001_putting_down_002142_002205.mp4,5,42,26,Hunavsim,Warehouse,1,smallbox_0001,warehouse_1_event_46_smallbox_0001_putting_down_002142_002205.mp4,https://1drv.ms/v/c/e14d2464c52103f1/IQCZMQSbSw4MR5CnWQZeVgBzAbgI46QBzM92PVEwJ1GEtFg,"A person in a white or light gray outfit puts down a small box beside the white warehouse wall, yellow forklift, stacked pallets, and blue rolling bins.",https://1drv.ms/i/c/e14d2464c52103f1/IQAA_M3JaCbCTYrGVNs_6MJIAVxEAuhveWQCMgQrV8Q7Ye4,lifting,strained,large,open_space,object_motion_risk,,,VLM: lifting; human_state=strained; object_property=large; spatial_context=open_space; risk_factor=object_motion_risk; selected_frame=2172; gt_activity=putting_down; human_iou=1.000; object_iou=1.000,2172
P125,2,warehouse_2_event_30_trashcan_0001_kick_001752_001852.mp4,4,43,56,Hunavsim,Warehouse,2,trashcan_0001,warehouse_2_event_30_trashcan_0001_kick_001752_001852.mp4,https://1drv.ms/v/c/e14d2464c52103f1/IQCdHPlxoSTRQZwEKN7yeAbwAeqDZob5Tx3NPTmL5iizuRg,"A person in a white or light gray outfit kicks a trash can beside the white warehouse wall, yellow forklift, stacked pallets, and blue rolling bins.",https://1drv.ms/i/c/e14d2464c52103f1/IQCb3AoFF7JNSaIizyW6JDW6ATALW1G1gIsOF8cUJcnfBho,putting_down,normal,small,open_space,none,,,VLM: putting_down; human_state=normal; object_property=small; spatial_context=open_space; risk_factor=none; selected_frame=1778; gt_activity=kick; human_iou=1.000; object_iou=1.000,1778
P125,3,office_1_event_09_largebox_0001_kicking_000682_000711.mp4,3,55,140,Hunavsim,Office,1,largebox_0001,office_1_event_09_largebox_0001_kicking_000682_000711.mp4,https://1drv.ms/v/c/e14d2464c52103f1/IQAkRBTZ4mnTTpaQHelhQTLJAQ5URZbdfIW6VY-jOTem9n0,"A person in a light shirt and dark pants kicks a large cardboard box in an office lobby with a long table, monitors, large windows, potted plants, and patterned carpet.",https://1drv.ms/i/c/e14d2464c52103f1/IQCcWf26rHl4QZTAEe9Yz733AfxmdZbp0x-pJ-TJkeXsJ1M,lifting,strained,large,open_space,object_motion_risk,,,VLM: lifting; human_state=strained; object_property=large; spatial_context=open_space; risk_factor=object_motion_risk; selected_frame=695; gt_activity=kicking; human_iou=1.000; object_iou=1.000,695
P125,4,warehouse_2_event_02_woodchair_0001_placing_000170_000230.mp4,3,47,37,Hunavsim,Warehouse,2,woodchair_0001,warehouse_2_event_02_woodchair_0001_placing_000170_000230.mp4,https://1drv.ms/v/c/e14d2464c52103f1/IQB8NLpCyNcxSK5gW-Q0uNCfAWVGq3Ndkb4v67lR0A8gxN0,"A person in a dark outfit or purple pants places a wooden chair in a yellow-and-white warehouse with a forklift, blue bins, pallets, and tall metal racks.",https://1drv.ms/i/c/e14d2464c52103f1/IQDOL5BvBkQPTLcZ17DTGDZpAQJQSEPCfL6BtOG55Uhikj0,putting_down,normal,small,open_space,none,,,VLM: putting_down; human_state=normal; object_property=small; spatial_context=open_space; risk_factor=none; selected_frame=204; gt_activity=placing; human_iou=1.000; object_iou=1.000,204
P125,5,office_1_event_48_monitor_0002_lifting_002191_002221.mp4,1,60,160,Hunavsim,Office,1,monitor_0002,office_1_event_48_monitor_0002_lifting_002191_002221.mp4,https://1drv.ms/v/c/e14d2464c52103f1/IQCGp1C8ebk-SYBVYuFs7DGsAXvY_Ih6a07udhlNLkbLdOo,"A person in dark clothing lifts a computer monitor in a meeting-style office with rows of chairs, desks, monitors, and a dark patterned carpet.",https://1drv.ms/i/c/e14d2464c52103f1/IQDsY2qj0aBaSpl7if9D7CE1AVmK-gA6VJrcXkHk_10rE3Q,lifting,strained,bulky,open_space,object_motion_risk,,,VLM: lifting; human_state=strained; object_property=bulky; spatial_context=open_space; risk_factor=object_motion_risk; selected_frame=2213; gt_activity=lifting; human_iou=0.776; object_iou=0.715,2213
P125,6,hospital_1_event_26_largetable_0001_putting_down_002396_002424.mp4,1,51,123,Hunavsim,Hospital,1,largetable_0001,hospital_1_event_26_largetable_0001_putting_down_002396_002424.mp4,https://1drv.ms/v/c/e14d2464c52103f1/IQApp6cVK5xESIVY2FnKeTSGAb_KyMyj6cBSOcmQ6cLn_Ew,"A person in a white clinical outfit puts down a large table in a hospital hallway with windows, yellow railings, benches, and blue storage carts.",https://1drv.ms/i/c/e14d2464c52103f1/IQC2W8nHJn2sT4jIsO7p1TBFAQ76QredeiVq-UzL4Q9PepE,putting_down,strained,large,crowded,object_motion_risk,,,VLM: putting_down; human_state=strained; object_property=large; spatial_context=crowded; risk_factor=object_motion_risk; selected_frame=2403; gt_activity=putting_down; human_iou=1.000; object_iou=0.014,2403
P125,7,office_1_event_173_monitor_0004_putting_down_007628_007651.mp4,4,62,210,Hunavsim,Office,1,monitor_0004,office_1_event_173_monitor_0004_putting_down_007628_007651.mp4,https://1drv.ms/v/c/e14d2464c52103f1/IQBNGa_EHhUERIzKVqcqlRyXAdap-ZP4eZCL7guZTuW_yf8,"A person in a dark top near the office doorway puts down a computer monitor in a bright office room with desks, black chairs, computer monitors, doorway signage, and wall decorations.",https://1drv.ms/i/c/e14d2464c52103f1/IQBbV-e-Ur6pTap8eibAszxzAUTJb4f6czxmOoEdcwhmU6k,lifting,strained,large,open_space,object_motion_risk,,,VLM: lifting; human_state=strained; object_property=large; spatial_context=open_space; risk_factor=object_motion_risk; selected_frame=7634; gt_activity=putting_down; human_iou=0.904; object_iou=1.000,7634
P125,8,packard-poster-session-2019-03-20_1_image_2_holding_000438_000662_H20_O23.mp4,3,31,36,JRDB,packard-poster-session-2019-03-20_1,2,board,packard-poster-session-2019-03-20_1_image_2_holding_000438_000662_H20_O23.mp4,https://1drv.ms/v/c/e14d2464c52103f1/IQCeQp2wNuivRZtZnwX97WKzAVQojoHZe6aF-a6hUM1NK8c,A man in a black T-shirt holds a flat board-like item at chest level near a white display board area.,https://1drv.ms/i/c/e14d2464c52103f1/IQC0DSzuutnxT57zis4Ll7SKAY42UhLfrT4jf3gmTgJSQ74,hold,normal,small,open_space,none,,,VLM: hold; human_state=normal; object_property=small; spatial_context=open_space; risk_factor=none; selected_frame=113; gt_activity=holding; human_iou=0.083; object_iou=0.000,113
P125,9,office_1_event_174_trashcan_0002_putting_down_007695_007739.mp4,3,69,212,Hunavsim,Office,1,trashcan_0002,office_1_event_174_trashcan_0002_putting_down_007695_007739.mp4,https://1drv.ms/v/c/e14d2464c52103f1/IQCNAmfnAWbGT4ZQ9sCY6fCHAXXe6KxpNLrqdcRKdiVG5Yk,"A person in a dark top near the office doorway puts down a trash can in a bright office room with desks, black chairs, computer monitors, doorway signage, and wall decorations.",https://1drv.ms/i/c/e14d2464c52103f1/IQBzDJa-ecaKRYxfl4euyWQlAcXF0sibH5zK3f09nljfI8A,putting_down,normal,large,open_space,none,,,VLM: putting_down; human_state=normal; object_property=large; spatial_context=open_space; risk_factor=none; selected_frame=7716; gt_activity=putting_down; human_iou=0.989; object_iou=1.000,7716
P125,10,office_1_event_02_largetable_0001_lifting_000174_000223.mp4,3,57,130,Hunavsim,Office,1,largetable_0001,office_1_event_02_largetable_0001_lifting_000174_000223.mp4,https://1drv.ms/v/c/e14d2464c52103f1/IQAAAxHURvPUS5dLJ6bd-4_DAdPLtsdhEXtd6OHI6QiIvWg,"A person in a light shirt and dark pants lifts a large table in an office lobby with a long table, monitors, large windows, potted plants, and patterned carpet.",https://1drv.ms/i/c/e14d2464c52103f1/IQAGJx7av3RwQJ6yIwEuOZqEAZLFGOddsMPBn71Y0e3X7_w,lifting,strained,large,open_space,fall_risk,,,VLM: lifting; human_state=strained; object_property=large; spatial_context=open_space; risk_factor=fall_risk; selected_frame=200; gt_activity=lifting; human_iou=0.943; object_iou=1.000,200
P126,1,warehouse_1_event_47_smallbox_0001_lift_002221_002244.mp4,1,42,27,Hunavsim,Warehouse,1,smallbox_0001,warehouse_1_event_47_smallbox_0001_lift_002221_002244.mp4,https://1drv.ms/v/c/e14d2464c52103f1/IQAUqU8q3896Qanig5wTUBVqASeFzjWtrx7L11K_A3-9OY4,"A person in a white or light gray outfit lifts a small box beside the white warehouse wall, yellow forklift, stacked pallets, and blue rolling bins.",https://1drv.ms/i/c/e14d2464c52103f1/IQBNEDpTTLCJTaFP3ANWRk70AXfJokskIhCb94oGotfZDg8,lifting,strained,small,open_space,object_motion_risk,,,VLM: lifting; human_state=strained; object_property=small; spatial_context=open_space; risk_factor=object_motion_risk; selected_frame=2233; gt_activity=lift; human_iou=1.000; object_iou=1.000,2233
P126,2,warehouse_2_event_30_trashcan_0001_kick_001752_001852.mp4,5,43,56,Hunavsim,Warehouse,2,trashcan_0001,warehouse_2_event_30_trashcan_0001_kick_001752_001852.mp4,https://1drv.ms/v/c/e14d2464c52103f1/IQCdHPlxoSTRQZwEKN7yeAbwAeqDZob5Tx3NPTmL5iizuRg,"A person in a white or light gray outfit kicks a trash can beside the white warehouse wall, yellow forklift, stacked pallets, and blue rolling bins.",https://1drv.ms/i/c/e14d2464c52103f1/IQCb3AoFF7JNSaIizyW6JDW6ATALW1G1gIsOF8cUJcnfBho,putting_down,normal,small,open_space,none,,,VLM: putting_down; human_state=normal; object_property=small; spatial_context=open_space; risk_factor=none; selected_frame=1778; gt_activity=kick; human_iou=1.000; object_iou=1.000,1778
